section_id,road_type,month,road_age,traffic,rainfall,road_condition,damage_level,repair_event,repair_quality,repair_count,months_since_repair,previous_condition
S078,Residential,24,8,4420,29.96,43.53,56.47,0,0.0,1,7,46.74
S078,Residential,25,8,4420,30.47,69.62,30.38,1,0.75,1,0,43.53
S078,Residential,26,8,4420,11.46,66.87,33.13,0,0.0,1,1,69.62
S078,Residential,27,8,4420,28.74,63.97,36.03,0,0.0,1,2,66.87
S078,Residential,28,8,4420,42.34,61.06,38.94,0,0.0,1,3,63.97
S078,Residential,29,8,4420,46.28,57.93,42.07,0,0.0,1,4,61.06
S078,Residential,30,8,4420,131.34,54.18,45.82,0,0.0,1,5,57.93
S078,Residential,31,8,4420,190.34,49.54,50.46,0,0.0,1,6,54.18
S078,Residential,32,8,4420,140.69,45.45,54.55,0,0.0,1,7,49.54
S078,Residential,33,8,4420,91.08,42.0,58.0,0,0.0,1,8,45.45
S078,Residential,34,8,4420,69.54,38.28,61.72,0,0.0,1,9,42.0
S078,Residential,35,8,4420,44.8,35.0,65.0,0,0.0,1,10,38.28
S078,Residential,36,8,4420,31.22,53.3,46.7,1,0.52,1,0,35.0
S079,Industrial,1,3,7699,28.19,93.32,6.68,0,0.0,0,6,95.33
S079,Industrial,2,3,7699,22.25,90.79,9.21,0,0.0,0,7,93.32
S079,Industrial,3,3,7699,29.49,88.42,11.58,0,0.0,0,8,90.79
S079,Industrial,4,3,7699,27.82,85.77,14.23,0,0.0,0,9,88.42
S079,Industrial,5,3,7699,56.65,82.98,17.02,0,0.0,0,10,85.77
S079,Industrial,6,3,7699,118.54,79.81,20.19,0,0.0,0,11,82.98
S079,Industrial,7,3,7699,182.13,75.9,24.1,0,0.0,0,12,79.81
S079,Industrial,8,3,7699,148.93,72.09,27.91,0,0.0,0,13,75.9
S079,Industrial,9,3,7699,96.05,68.55,31.45,0,0.0,0,14,72.09
S079,Industrial,10,3,7699,70.4,65.56,34.44,0,0.0,0,15,68.55
S079,Industrial,11,3,7699,37.21,62.65,37.35,0,0.0,0,16,65.56
S079,Industrial,12,3,7699,22.11,60.01,39.99,0,0.0,0,17,62.65
S079,Industrial,13,3,7699,26.98,56.89,43.11,0,0.0,0,18,60.01
S079,Industrial,14,3,7699,15.21,54.11,45.89,0,0.0,0,19,56.89
S079,Industrial,15,3,7699,29.28,51.44,48.56,0,0.0,0,20,54.11
S079,Industrial,16,3,7699,43.81,48.5,51.5,0,0.0,0,21,51.44
S079,Industrial,17,3,7699,37.1,45.66,54.34,0,0.0,0,22,48.5
S079,Industrial,18,3,7699,98.5,41.79,58.21,0,0.0,0,23,45.66
S079,Industrial,19,3,7699,154.11,72.47,27.53,1,0.88,0,0,41.79
S079,Industrial,20,3,7699,127.54,68.55,31.45,0,0.0,0,1,72.47
S079,Industrial,21,3,7699,106.47,65.1,34.9,0,0.0,0,2,68.55
S079,Industrial,22,3,7699,68.7,61.53,38.47,0,0.0,0,3,65.1
S079,Industrial,23,3,7699,38.62,58.98,41.02,0,0.0,0,4,61.53
S079,Industrial,24,3,7699,26.33,56.01,43.99,0,0.0,0,5,58.98
S079,Industrial,25,3,7699,28.29,52.96,47.04,0,0.0,0,6,56.01
S079,Industrial,26,3,7699,19.65,50.06,49.94,0,0.0,0,7,52.96
S079,Industrial,27,3,7699,22.05,47.13,52.87,0,0.0,0,8,50.06
S079,Industrial,28,3,7699,30.09,44.01,55.99,0,0.0,0,9,47.13
S079,Industrial,29,3,7699,53.53,40.63,59.37,0,0.0,0,10,44.01
S079,Industrial,30,3,7699,103.57,60.65,39.35,1,0.57,0,0,40.63
S079,Industrial,31,3,7699,189.41,56.37,43.63,0,0.0,0,1,60.65
S079,Industrial,32,3,7699,138.45,52.3,47.7,0,0.0,0,2,56.37
S079,Industrial,33,3,7699,101.95,48.84,51.16,0,0.0,0,3,52.3
S079,Industrial,34,3,7699,75.47,44.97,55.03,0,0.0,0,4,48.84
S079,Industrial,35,3,7699,41.2,71.93,28.07,1,0.77,0,0,44.97
S079,Industrial,36,3,7699,30.72,69.64,30.36,0,0.0,0,1,71.93
S080,Residential,1,5,3975,24.73,90.96,9.04,0,0.0,0,6,92.4
S080,Residential,2,5,3975,17.25,89.17,10.83,0,0.0,0,7,90.96
S080,Residential,3,5,3975,25.84,87.22,12.78,0,0.0,0,8,89.17
S080,Residential,4,5,3975,39.96,84.87,15.13,0,0.0,0,9,87.22
S080,Residential,5,5,3975,59.13,82.52,17.48,0,0.0,0,10,84.87
S080,Residential,6,5,3975,104.19,79.85,20.15,0,0.0,0,11,82.52
S080,Residential,7,5,3975,200.05,75.81,24.19,0,0.0,0,12,79.85
S080,Residential,8,5,3975,144.7,72.45,27.55,0,0.0,0,13,75.81
S080,Residential,9,5,3975,112.1,69.72,30.28,0,0.0,0,14,72.45
S080,Residential,10,5,3975,65.85,67.01,32.99,0,0.0,0,15,69.72
S080,Residential,11,5,3975,25.96,64.36,35.64,0,0.0,0,16,67.01
S080,Residential,12,5,3975,15.33,62.19,37.81,0,0.0,0,17,64.36
S080,Residential,13,5,3975,25.66,59.94,40.06,0,0.0,0,18,62.19
S080,Residential,14,5,3975,19.43,57.83,42.17,0,0.0,0,19,59.94
S080,Residential,15,5,3975,24.36,55.63,44.37,0,0.0,0,20,57.83
S080,Residential,16,5,3975,33.75,53.06,46.94,0,0.0,0,21,55.63
S080,Residential,17,5,3975,47.09,50.18,49.82,0,0.0,0,22,53.06
S080,Residential,18,5,3975,135.71,46.76,53.24,0,0.0,1,23,50.18
S080,Residential,19,5,3975,152.85,42.42,57.58,0,0.0,1,24,46.76
S080,Residential,20,5,3975,168.64,37.98,62.02,0,0.0,1,25,42.42
S080,Residential,21,5,3975,101.13,62.16,37.84,1,0.69,1,0,37.98
S080,Residential,22,5,3975,71.39,59.19,40.81,0,0.0,1,1,62.16
S080,Residential,23,5,3975,29.38,56.42,43.58,0,0.0,1,2,59.19
S080,Residential,24,5,3975,33.6,53.59,46.41,0,0.0,1,3,56.42
S080,Residential,25,5,3975,20.52,51.24,48.76,0,0.0,1,4,53.59
S080,Residential,26,5,3975,21.1,48.3,51.7,0,0.0,2,5,51.24
S080,Residential,27,5,3975,28.96,45.88,54.12,0,0.0,2,6,48.3
S080,Residential,28,5,3975,32.0,42.79,57.21,0,0.0,2,7,45.88
S080,Residential,29,5,3975,62.03,70.39,29.61,1,0.79,2,0,42.79
S080,Residential,30,5,3975,97.87,67.79,32.21,0,0.0,2,1,70.39
S080,Residential,31,5,3975,219.21,63.64,36.36,0,0.0,2,2,67.79
S080,Residential,32,5,3975,160.34,59.9,40.1,0,0.0,2,3,63.64
S080,Residential,33,5,3975,100.16,56.63,43.37,0,0.0,2,4,59.9
S080,Residential,34,5,3975,62.08,53.4,46.6,0,0.0,2,5,56.63
S080,Residential,35,5,3975,32.64,50.61,49.39,0,0.0,2,6,53.4
S080,Residential,36,5,3975,30.83,47.93,52.07,0,0.0,2,7,50.61
S081,Main Road,1,2,6816,25.14,94.19,5.81,0,0.0,0,6,96.19
S081,Main Road,2,2,6816,20.52,92.41,7.59,0,0.0,0,7,94.19
S081,Main Road,3,2,6816,19.07,90.19,9.81,0,0.0,0,8,92.41
S081,Main Road,4,2,6816,33.43,88.46,11.54,0,0.0,0,9,90.19
S081,Main Road,5,2,6816,52.21,86.35,13.65,0,0.0,0,10,88.46
S081,Main Road,6,2,6816,116.9,83.27,16.73,0,0.0,0,11,86.35
S081,Main Road,7,2,6816,199.59,79.48,20.52,0,0.0,0,12,83.27
S081,Main Road,8,2,6816,163.28,75.76,24.24,0,0.0,0,13,79.48
S081,Main Road,9,2,6816,106.89,73.01,26.99,0,0.0,0,14,75.76
S081,Main Road,10,2,6816,76.63,70.43,29.57,0,0.0,0,15,73.01
S081,Main Road,11,2,6816,32.59,68.22,31.78,0,0.0,0,16,70.43
S081,Main Road,12,2,6816,19.6,66.06,33.94,0,0.0,0,17,68.22
S081,Main Road,13,2,6816,27.73,63.55,36.45,0,0.0,0,18,66.06
S081,Main Road,14,2,6816,9.14,60.95,39.05,0,0.0,0,19,63.55
S081,Main Road,15,2,6816,23.61,58.02,41.98,0,0.0,0,20,60.95
S081,Main Road,16,2,6816,41.78,54.92,45.08,0,0.0,0,21,58.02
S081,Main Road,17,2,6816,53.22,52.14,47.86,0,0.0,0,22,54.92
S081,Main Road,18,2,6816,136.87,48.28,51.72,0,0.0,0,23,52.14
S081,Main Road,19,2,6816,150.51,44.4,55.6,0,0.0,0,24,48.28
S081,Main Road,20,2,6816,153.91,40.35,59.65,0,0.0,1,25,44.4
S081,Main Road,21,2,6816,97.9,70.95,29.05,1,0.87,1,0,40.35
S081,Main Road,22,2,6816,58.47,68.23,31.77,0,0.0,1,1,70.95
S081,Main Road,23,2,6816,30.4,65.75,34.25,0,0.0,1,2,68.23
S081,Main Road,24,2,6816,30.74,63.56,36.44,0,0.0,1,3,65.75
S081,Main Road,25,2,6816,18.73,61.27,38.73,0,0.0,1,4,63.56
S081,Main Road,26,2,6816,20.11,58.42,41.58,0,0.0,1,5,61.27
S081,Main Road,27,2,6816,23.67,56.03,43.97,0,0.0,1,6,58.42
S081,Main Road,28,2,6816,40.44,53.24,46.76,0,0.0,1,7,56.03
S081,Main Road,29,2,6816,55.46,50.55,49.45,0,0.0,1,8,53.24
S081,Main Road,30,2,6816,114.43,46.85,53.15,0,0.0,1,9,50.55
S081,Main Road,31,2,6816,179.55,42.8,57.2,0,0.0,1,10,46.85
S081,Main Road,32,2,6816,157.46,38.24,61.76,0,0.0,1,11,42.8
S081,Main Road,33,2,6816,95.36,67.46,32.54,1,0.83,1,0,38.24
S081,Main Road,34,2,6816,72.53,64.47,35.53,0,0.0,1,1,67.46
S081,Main Road,35,2,6816,31.5,61.96,38.04,0,0.0,1,2,64.47
S081,Main Road,36,2,6816,21.34,59.3,40.7,0,0.0,1,3,61.96
S082,Highway,1,3,16895,17.28,76.76,23.24,0,0.0,0,3,80.25
S082,Highway,2,3,16895,17.3,73.18,26.82,0,0.0,0,4,76.76
S082,Highway,3,3,16895,26.93,69.29,30.71,0,0.0,0,5,73.18
S082,Highway,4,3,16895,39.4,65.47,34.53,0,0.0,0,6,69.29
S082,Highway,5,3,16895,49.4,61.19,38.81,0,0.0,0,7,65.47
S082,Highway,6,3,16895,67.54,56.56,43.44,0,0.0,0,8,61.19
S082,Highway,7,3,16895,194.13,50.59,49.41,0,0.0,0,9,56.56
S082,Highway,8,3,16895,130.71,45.21,54.79,0,0.0,0,10,50.59
S082,Highway,9,3,16895,109.88,39.57,60.43,0,0.0,0,11,45.21
S082,Highway,10,3,16895,66.74,34.8,65.2,0,0.0,0,12,39.57
S082,Highway,11,3,16895,44.18,60.34,39.66,1,0.73,0,0,34.8
S082,Highway,12,3,16895,23.05,56.09,43.91,0,0.0,0,1,60.34
S082,Highway,13,3,16895,24.19,51.49,48.51,0,0.0,0,2,56.09
S082,Highway,14,3,16895,13.13,47.17,52.83,0,0.0,0,3,51.49
S082,Highway,15,3,16895,26.84,42.3,57.7,0,0.0,0,4,47.17
S082,Highway,16,3,16895,34.3,60.42,39.58,1,0.52,0,0,42.3
S082,Highway,17,3,16895,46.13,56.24,43.76,0,0.0,0,1,60.42
S082,Highway,18,3,16895,122.24,50.94,49.06,0,0.0,0,2,56.24
S082,Highway,19,3,16895,155.42,45.11,54.89,0,0.0,0,3,50.94
S082,Highway,20,3,16895,210.57,39.1,60.9,0,0.0,0,4,45.11
S082,Highway,21,3,16895,104.66,33.3,66.7,0,0.0,0,5,39.1
S082,Highway,22,3,16895,53.71,53.18,46.82,1,0.57,0,0,33.3
S082,Highway,23,3,16895,37.93,48.99,51.01,0,0.0,0,1,53.18
S082,Highway,24,3,16895,11.89,44.98,55.02,0,0.0,0,2,48.99
S082,Highway,25,3,16895,18.83,67.49,32.51,1,0.64,0,0,44.98
S082,Highway,26,3,16895,24.79,63.03,36.97,0,0.0,0,1,67.49
S082,Highway,27,3,16895,18.71,58.78,41.22,0,0.0,0,2,63.03
S082,Highway,28,3,16895,38.84,54.03,45.97,0,0.0,0,3,58.78
S082,Highway,29,3,16895,63.52,49.59,50.41,0,0.0,0,4,54.03
S082,Highway,30,3,16895,148.15,44.02,55.98,0,0.0,1,5,49.59
S082,Highway,31,3,16895,219.72,61.58,38.42,1,0.5,1,0,44.02
S082,Highway,32,3,16895,143.21,56.07,43.93,0,0.0,1,1,61.58
S082,Highway,33,3,16895,92.89,50.97,49.03,0,0.0,1,2,56.07
S082,Highway,34,3,16895,71.49,46.18,53.82,0,0.0,1,3,50.97
S082,Highway,35,3,16895,30.82,41.62,58.38,0,0.0,1,4,46.18
S082,Highway,36,3,16895,20.25,63.82,36.18,1,0.63,1,0,41.62
S083,Residential,1,15,3901,17.78,81.22,18.78,0,0.0,0,2,83.54
S083,Residential,2,15,3901,17.59,78.11,21.89,0,0.0,0,3,81.22
S083,Residential,3,15,3901,24.59,75.2,24.8,0,0.0,0,4,78.11
S083,Residential,4,15,3901,36.28,71.78,28.22,0,0.0,0,5,75.2
S083,Residential,5,15,3901,62.85,68.71,31.29,0,0.0,0,6,71.78
S083,Residential,6,15,3901,129.48,64.61,35.39,0,0.0,0,7,68.71
S083,Residential,7,15,3901,174.85,60.24,39.76,0,0.0,0,8,64.61
S083,Residential,8,15,3901,155.24,56.06,43.94,0,0.0,0,9,60.24
S083,Residential,9,15,3901,102.01,51.89,48.11,0,0.0,0,10,56.06
S083,Residential,10,15,3901,66.21,48.31,51.69,0,0.0,0,11,51.89
S083,Residential,11,15,3901,41.75,44.6,55.4,0,0.0,0,12,48.31
S083,Residential,12,15,3901,21.87,73.05,26.95,1,0.81,0,0,44.6
S083,Residential,13,15,3901,24.38,70.13,29.87,0,0.0,0,1,73.05
S083,Residential,14,15,3901,22.94,67.01,32.99,0,0.0,0,2,70.13
S083,Residential,15,15,3901,27.45,63.78,36.22,0,0.0,0,3,67.01
S083,Residential,16,15,3901,37.88,60.21,39.79,0,0.0,0,4,63.78
S083,Residential,17,15,3901,51.18,56.86,43.14,0,0.0,0,5,60.21
S083,Residential,18,15,3901,133.85,52.32,47.68,0,0.0,1,6,56.86
S083,Residential,19,15,3901,244.49,46.37,53.63,0,0.0,1,7,52.32
S083,Residential,20,15,3901,188.42,41.05,58.95,0,0.0,1,8,46.37
S083,Residential,21,15,3901,121.93,36.47,63.53,0,0.0,1,9,41.05
S083,Residential,22,15,3901,66.09,32.16,67.84,0,0.0,1,10,36.47
S083,Residential,23,15,3901,40.29,61.01,38.99,1,0.82,1,0,32.16
S083,Residential,24,15,3901,27.59,57.95,42.05,0,0.0,1,1,61.01
S083,Residential,25,15,3901,25.13,54.49,45.51,0,0.0,1,2,57.95
S083,Residential,26,15,3901,18.48,51.31,48.69,0,0.0,1,3,54.49
S083,Residential,27,15,3901,21.05,47.92,52.08,0,0.0,1,4,51.31
S083,Residential,28,15,3901,34.99,44.69,55.31,0,0.0,1,5,47.92
S083,Residential,29,15,3901,54.27,41.11,58.89,0,0.0,1,6,44.69
S083,Residential,30,15,3901,148.59,35.95,64.05,0,0.0,1,7,41.11
S083,Residential,31,15,3901,183.64,30.68,69.32,0,0.0,1,8,35.95
S083,Residential,32,15,3901,157.16,25.44,74.56,0,0.0,1,9,30.68
S083,Residential,33,15,3901,110.36,21.02,78.98,0,0.0,1,10,25.44
S083,Residential,34,15,3901,70.43,16.33,83.67,0,0.0,1,11,21.02
S083,Residential,35,15,3901,39.03,12.47,87.53,0,0.0,1,12,16.33
S083,Residential,36,15,3901,21.88,8.26,91.74,0,0.0,1,13,12.47
S084,Residential,1,10,2409,9.5,80.78,19.22,0,0.0,0,9,82.55
S084,Residential,2,10,2409,20.64,78.74,21.26,0,0.0,0,10,80.78
S084,Residential,3,10,2409,22.23,76.4,23.6,0,0.0,0,11,78.74
S084,Residential,4,10,2409,37.01,74.01,25.99,0,0.0,0,12,76.4
S084,Residential,5,10,2409,71.49,71.28,28.72,0,0.0,0,13,74.01
S084,Residential,6,10,2409,156.5,67.69,32.31,0,0.0,0,14,71.28
S084,Residential,7,10,2409,175.54,63.65,36.35,0,0.0,0,15,67.69
S084,Residential,8,10,2409,140.16,59.9,40.1,0,0.0,0,16,63.65
S084,Residential,9,10,2409,106.11,56.75,43.25,0,0.0,0,17,59.9
S084,Residential,10,10,2409,61.03,53.73,46.27,0,0.0,0,18,56.75
S084,Residential,11,10,2409,32.19,50.88,49.12,0,0.0,0,19,53.73
S084,Residential,12,10,2409,26.47,48.02,51.98,0,0.0,0,20,50.88
S084,Residential,13,10,2409,21.67,45.43,54.57,0,0.0,0,21,48.02
S084,Residential,14,10,2409,23.61,42.35,57.65,0,0.0,0,22,45.43
S084,Residential,15,10,2409,28.36,39.73,60.27,0,0.0,0,23,42.35
S084,Residential,16,10,2409,37.02,36.37,63.63,0,0.0,0,24,39.73
S084,Residential,17,10,2409,46.8,33.26,66.74,0,0.0,0,25,36.37
S084,Residential,18,10,2409,124.49,29.07,70.93,0,0.0,0,26,33.26
S084,Residential,19,10,2409,207.79,23.82,76.18,0,0.0,0,27,29.07
S084,Residential,20,10,2409,179.12,44.98,55.02,1,0.6,0,0,23.82
S084,Residential,21,10,2409,120.65,41.17,58.83,0,0.0,0,1,44.98
S084,Residential,22,10,2409,65.19,58.76,41.24,1,0.5,0,0,41.17
S084,Residential,23,10,2409,34.87,56.03,43.97,0,0.0,0,1,58.76
S084,Residential,24,10,2409,31.01,53.45,46.55,0,0.0,0,2,56.03
S084,Residential,25,10,2409,26.4,50.51,49.49,0,0.0,0,3,53.45
S084,Residential,26,10,2409,21.46,48.12,51.88,0,0.0,0,4,50.51
S084,Residential,27,10,2409,38.78,45.07,54.93,0,0.0,0,5,48.12
S084,Residential,28,10,2409,33.4,41.72,58.28,0,0.0,0,6,45.07
S084,Residential,29,10,2409,37.76,38.88,61.12,0,0.0,0,7,41.72
S084,Residential,30,10,2409,116.94,35.25,64.75,0,0.0,0,8,38.88
S084,Residential,31,10,2409,176.9,30.59,69.41,0,0.0,0,9,35.25
S084,Residential,32,10,2409,166.34,25.96,74.04,0,0.0,0,10,30.59
S084,Residential,33,10,2409,118.02,55.52,44.48,1,0.84,0,0,25.96
S084,Residential,34,10,2409,45.99,52.55,47.45,0,0.0,0,1,55.52
S084,Residential,35,10,2409,37.66,49.35,50.65,0,0.0,0,2,52.55
S084,Residential,36,10,2409,24.71,46.45,53.55,0,0.0,0,3,49.35
S085,Highway,1,9,27533,23.69,90.55,9.45,0,0.0,0,3,96.2
S085,Highway,2,9,27533,12.02,85.16,14.84,0,0.0,0,4,90.55
S085,Highway,3,9,27533,21.3,79.59,20.41,0,0.0,0,5,85.16
S085,Highway,4,9,27533,38.42,73.69,26.31,0,0.0,0,6,79.59
S085,Highway,5,9,27533,66.78,67.51,32.49,0,0.0,0,7,73.69
S085,Highway,6,9,27533,112.45,60.74,39.26,0,0.0,0,8,67.51
S085,Highway,7,9,27533,200.43,52.47,47.53,0,0.0,0,9,60.74
S085,Highway,8,9,27533,114.06,45.22,54.78,0,0.0,0,10,52.47
S085,Highway,9,9,27533,104.14,37.89,62.11,0,0.0,0,11,45.22
S085,Highway,10,9,27533,69.04,30.63,69.37,0,0.0,0,12,37.89
S085,Highway,11,9,27533,30.07,24.04,75.96,0,0.0,0,13,30.63
S085,Highway,12,9,27533,30.79,17.22,82.78,0,0.0,0,14,24.04
S085,Highway,13,9,27533,24.86,9.84,90.16,0,0.0,0,15,17.22
S085,Highway,14,9,27533,13.36,32.39,67.61,1,0.64,0,0,9.84
S085,Highway,15,9,27533,28.4,25.42,74.58,0,0.0,0,1,32.39
S085,Highway,16,9,27533,33.96,47.03,52.97,1,0.62,0,0,25.42
S085,Highway,17,9,27533,63.3,40.27,59.73,0,0.0,0,1,47.03
S085,Highway,18,9,27533,143.08,32.53,67.47,0,0.0,0,2,40.27
S085,Highway,19,9,27533,169.78,24.07,75.93,0,0.0,0,3,32.53
S085,Highway,20,9,27533,163.49,15.42,84.58,0,0.0,1,4,24.07
S085,Highway,21,9,27533,119.7,43.22,56.78,1,0.79,1,0,15.42
S085,Highway,22,9,27533,71.04,69.66,30.34,1,0.76,1,0,43.22
S085,Highway,23,9,27533,24.97,63.7,36.3,0,0.0,1,1,69.66
S085,Highway,24,9,27533,25.46,57.82,42.18,0,0.0,1,2,63.7
S085,Highway,25,9,27533,22.66,51.79,48.21,0,0.0,1,3,57.82
S085,Highway,26,9,27533,16.21,45.82,54.18,0,0.0,1,4,51.79
S085,Highway,27,9,27533,31.75,38.84,61.16,0,0.0,1,5,45.82
S085,Highway,28,9,27533,31.57,62.17,37.83,1,0.67,1,0,38.84
S085,Highway,29,9,27533,53.36,55.74,44.26,0,0.0,1,1,62.17
S085,Highway,30,9,27533,104.13,48.24,51.76,0,0.0,1,2,55.74
S085,Highway,31,9,27533,175.78,40.56,59.44,0,0.0,1,3,48.24
S085,Highway,32,9,27533,193.68,32.18,67.82,0,0.0,1,4,40.56
S085,Highway,33,9,27533,114.88,24.08,75.92,0,0.0,1,5,32.18
S085,Highway,34,9,27533,68.83,46.98,53.02,1,0.65,1,0,24.08
S085,Highway,35,9,27533,47.27,40.3,59.7,0,0.0,1,1,46.98
S085,Highway,36,9,27533,23.82,59.92,40.08,1,0.56,1,0,40.3
S086,Residential,1,7,1537,21.82,85.19,14.81,0,0.0,0,7,86.57
S086,Residential,2,7,1537,20.28,83.36,16.64,0,0.0,0,8,85.19
S086,Residential,3,7,1537,21.61,81.44,18.56,0,0.0,0,9,83.36
S086,Residential,4,7,1537,37.18,79.45,20.55,0,0.0,0,10,81.44
S086,Residential,5,7,1537,52.72,77.55,22.45,0,0.0,0,11,79.45
S086,Residential,6,7,1537,124.84,74.66,25.34,0,0.0,0,12,77.55
S086,Residential,7,7,1537,151.74,71.6,28.4,0,0.0,0,13,74.66
S086,Residential,8,7,1537,140.11,68.49,31.51,0,0.0,0,14,71.6
S086,Residential,9,7,1537,108.75,65.47,34.53,0,0.0,0,15,68.49
S086,Residential,10,7,1537,48.57,62.91,37.09,0,0.0,0,16,65.47
S086,Residential,11,7,1537,35.77,60.83,39.17,0,0.0,0,17,62.91
S086,Residential,12,7,1537,22.39,58.71,41.29,0,0.0,0,18,60.83
S086,Residential,13,7,1537,40.38,56.47,43.53,0,0.0,0,19,58.71
S086,Residential,14,7,1537,26.8,54.39,45.61,0,0.0,0,20,56.47
S086,Residential,15,7,1537,21.96,51.84,48.16,0,0.0,0,21,54.39
S086,Residential,16,7,1537,29.67,49.06,50.94,0,0.0,0,22,51.84
S086,Residential,17,7,1537,49.38,46.46,53.54,0,0.0,0,23,49.06
S086,Residential,18,7,1537,137.42,42.62,57.38,0,0.0,0,24,46.46
S086,Residential,19,7,1537,206.83,37.9,62.1,0,0.0,0,25,42.62
S086,Residential,20,7,1537,192.97,33.79,66.21,0,0.0,0,26,37.9
S086,Residential,21,7,1537,95.94,52.16,47.84,1,0.52,0,0,33.79
S086,Residential,22,7,1537,69.63,49.33,50.67,0,0.0,0,1,52.16
S086,Residential,23,7,1537,30.95,47.13,52.87,0,0.0,0,2,49.33
S086,Residential,24,7,1537,33.05,44.75,55.25,0,0.0,0,3,47.13
S086,Residential,25,7,1537,20.89,42.4,57.6,0,0.0,0,4,44.75
S086,Residential,26,7,1537,13.9,71.92,28.08,1,0.84,1,0,42.4
S086,Residential,27,7,1537,23.73,69.64,30.36,0,0.0,1,1,71.92
S086,Residential,28,7,1537,29.92,67.33,32.67,0,0.0,1,2,69.64
S086,Residential,29,7,1537,64.97,65.12,34.88,0,0.0,1,3,67.33
S086,Residential,30,7,1537,108.09,62.0,38.0,0,0.0,1,4,65.12
S086,Residential,31,7,1537,168.34,58.01,41.99,0,0.0,1,5,62.0
S086,Residential,32,7,1537,169.07,54.14,45.86,0,0.0,1,6,58.01
S086,Residential,33,7,1537,87.29,51.3,48.7,0,0.0,1,7,54.14
S086,Residential,34,7,1537,50.86,48.62,51.38,0,0.0,1,8,51.3
S086,Residential,35,7,1537,38.38,45.91,54.09,0,0.0,1,9,48.62
S086,Residential,36,7,1537,29.64,43.33,56.67,0,0.0,1,10,45.91
S087,Industrial,1,13,13971,26.34,78.6,21.4,0,0.0,0,2,82.4
S087,Industrial,2,13,13971,15.88,74.73,25.27,0,0.0,0,3,78.6
S087,Industrial,3,13,13971,22.41,70.86,29.14,0,0.0,0,4,74.73
S087,Industrial,4,13,13971,41.96,66.37,33.63,0,0.0,0,5,70.86
S087,Industrial,5,13,13971,61.82,61.88,38.12,0,0.0,0,6,66.37
S087,Industrial,6,13,13971,122.84,56.2,43.8,0,0.0,0,7,61.88
S087,Industrial,7,13,13971,145.66,50.55,49.45,0,0.0,0,8,56.2
S087,Industrial,8,13,13971,165.07,44.02,55.98,0,0.0,0,9,50.55
S087,Industrial,9,13,13971,116.95,72.48,27.52,1,0.81,0,0,44.02
S087,Industrial,10,13,13971,74.77,67.4,32.6,0,0.0,0,1,72.48
S087,Industrial,11,13,13971,35.51,62.47,37.53,0,0.0,0,2,67.4
S087,Industrial,12,13,13971,20.5,57.9,42.1,0,0.0,0,3,62.47
S087,Industrial,13,13,13971,19.31,53.67,46.33,0,0.0,0,4,57.9
S087,Industrial,14,13,13971,21.82,48.87,51.13,0,0.0,0,5,53.67
S087,Industrial,15,13,13971,24.63,43.96,56.04,0,0.0,0,6,48.87
S087,Industrial,16,13,13971,30.5,73.5,26.5,1,0.84,0,0,43.96
S087,Industrial,17,13,13971,54.58,68.52,31.48,0,0.0,0,1,73.5
S087,Industrial,18,13,13971,115.56,63.43,36.57,0,0.0,0,2,68.52
S087,Industrial,19,13,13971,206.18,57.43,42.57,0,0.0,0,3,63.43
S087,Industrial,20,13,13971,171.31,51.57,48.43,0,0.0,0,4,57.43
S087,Industrial,21,13,13971,106.97,45.74,54.26,0,0.0,0,5,51.57
S087,Industrial,22,13,13971,66.84,40.31,59.69,0,0.0,0,6,45.74
S087,Industrial,23,13,13971,37.04,35.1,64.9,0,0.0,0,7,40.31
S087,Industrial,24,13,13971,25.0,59.28,40.72,1,0.69,0,0,35.1
S087,Industrial,25,13,13971,18.04,54.52,45.48,0,0.0,0,1,59.28
S087,Industrial,26,13,13971,26.42,49.42,50.58,0,0.0,1,2,54.52
S087,Industrial,27,13,13971,33.74,44.19,55.81,0,0.0,1,3,49.42
S087,Industrial,28,13,13971,40.46,38.79,61.21,0,0.0,1,4,44.19
S087,Industrial,29,13,13971,48.9,33.56,66.44,0,0.0,1,5,38.79
S087,Industrial,30,13,13971,95.98,55.32,44.68,1,0.62,1,0,33.56
S087,Industrial,31,13,13971,169.59,49.49,50.51,0,0.0,1,1,55.32
S087,Industrial,32,13,13971,170.43,43.15,56.85,0,0.0,1,2,49.49
S087,Industrial,33,13,13971,113.96,61.64,38.36,1,0.53,1,0,43.15
S087,Industrial,34,13,13971,77.22,56.69,43.31,0,0.0,1,1,61.64
S087,Industrial,35,13,13971,30.18,51.69,48.31,0,0.0,1,2,56.69
S087,Industrial,36,13,13971,28.35,47.12,52.88,0,0.0,1,3,51.69
S088,Main Road,1,13,7368,27.4,91.26,8.74,0,0.0,0,9,93.9
S088,Main Road,2,13,7368,19.65,87.96,12.04,0,0.0,0,10,91.26
S088,Main Road,3,13,7368,19.33,84.91,15.09,0,0.0,0,11,87.96
S088,Main Road,4,13,7368,34.2,81.33,18.67,0,0.0,0,12,84.91
S088,Main Road,5,13,7368,59.32,77.49,22.51,0,0.0,0,13,81.33
S088,Main Road,6,13,7368,117.7,73.54,26.46,0,0.0,0,14,77.49
S088,Main Road,7,13,7368,201.62,68.8,31.2,0,0.0,0,15,73.54
S088,Main Road,8,13,7368,150.59,64.32,35.68,0,0.0,0,16,68.8
